longitud,tiempo,gravedad,error,planeta,id_planeta
1.994510008442551,0.6545127755950397,9.311721094284934,0.28834372870813874,,
1.5734206529242778,0.55160501650324,10.342330876972909,0.38070785929247075,,
1.3578647283781389,0.5239402486837975,9.892885422549465,0.3845978995286146,,
1.6646050489100115,0.6071950690507639,9.0299372239203,0.3023375805832189,,
1.4249619786212937,0.5505800355669367,9.401396150955284,0.3478234463740548,,
1.934264545265167,0.6364418693680138,9.55054997909612,0.30415771225504745,,
1.813698250341638,0.6278110730673302,9.203162428250836,0.2975412721645571,,
1.2548140083538477,0.5255490400676901,9.086211877048058,0.3532803305916435,,
1.4861177477685552,0.564950358645628,9.312421803993063,0.3355747144510878,,
1.804771936285553,0.6222649442042159,9.32184020896635,0.304029586139822,,
1.1488813237400641,0.4994197376597234,9.212420665570894,0.3775386492126673,,
1.1774179932614934,0.48901016250638324,9.847475178371036,0.41134372791710294,,
1.4177438708490855,0.5348948700223702,9.910393722416522,0.37709050191052024,,
1.553264633608197,0.5823028758182656,9.161731916041182,0.3201527642462066,,
1.6397198098094623,0.5953616787460244,9.252048157687303,0.3158845323855257,,
1.008565990731914,0.47035850847137567,9.117511212757872,0.3980838804678347,,
1.1133002198385007,0.4822040595492678,9.575921251582395,0.40638006512648506,,
1.1644924161370842,0.5085115518172625,9.006685824725889,0.36258260719187974,,
1.5327555446074994,0.5591116891820944,9.806312919015706,0.35656859695076853,,
1.8423937390728196,0.6393743450556495,9.013677852788637,0.28616614607788643,,
1.921268239381319,0.643112488195922,9.290607508044928,0.2929450561917534,,
0.9535373537335814,0.46188953713266356,8.939051867291369,0.39825528384950093,,
1.1786318528936073,0.5100519706312328,9.061066335216973,0.36352179904668586,,
1.439671431798696,0.5553340376472982,9.33651493259718,0.34244542933424016,,
1.0805804294725787,0.4747870543520239,9.587146319063779,0.41348125288829773,,
1.4528155909361136,0.5523633758053412,9.523371741008825,0.35099807913418957,,
1.3676751670306206,0.5246660394304163,9.936811443744572,0.38569114794604825,,
1.3248437164726588,0.5223087561772769,9.712701299227092,0.37907097590853667,,
1.638157226745632,0.5663978116003382,10.21274396771864,0.3659700212853511,,
1.6045728569910016,0.5912566212711823,9.179888420686225,0.3157475984383951,,
1.853694145397042,0.6268785487501957,9.434116960075984,0.3052595230315588,,
1.2753982407590851,0.532556182855824,8.993835647418734,0.3450438625340175,,
1.7973470366232154,0.6134823309989612,9.55119732380113,0.3158784664142366,,
1.555842161638889,0.5772290398576472,9.338974467176724,0.32909986923304024,,
1.4257772794039203,0.5459020870147863,9.568683197334908,0.3569302486410754,,
1.8635779077269832,0.6274590848007646,9.466876805739505,0.30599891949014163,,
1.4592791774547695,0.5459152502793907,9.793049010753558,0.3649978132654828,,
1.9287819302063027,0.6518545218922036,9.07845111266275,0.2824910769951084,,
1.216467623963044,0.5180932807880484,9.063890090796136,0.35773961948396643,,
1.1037878752040569,0.47395884403311866,9.827303113868789,0.4241399643041539,,
1.4975154487279903,0.5608479334966754,9.52162468888083,0.3454458470826325,,
1.6211362459393368,0.5909445899251297,9.284445891560319,0.319400464810186,,
1.8457914915689178,0.6144725694560578,9.777045461271262,0.32260393124473213,,
1.700423673766665,0.5940442171419265,9.637171627630494,0.32937242216234447,,
1.9079951443884617,0.657528997082598,8.826274718975464,0.2724243024277665,,
1.0028862803740441,0.46553574213452836,9.254983003544266,0.40817462497640744,,
1.4243509845191,0.5511107531460214,9.37927448805711,0.34668823729961173,,
1.2505894827399449,0.501523682503547,9.944017416055994,0.40444563398721173,,
1.007474869724405,0.4682053090128835,9.191609172935877,0.40309206447198587,,
1.210026511066212,0.5029674447650826,9.566324970866972,0.3885240668670555,,
1.905203038239339,0.6478378059775731,9.079013959673421,0.2843087786631026,,
1.2778039701322903,0.5225647685427297,9.358666613613874,0.36559339445223554,,
1.9859139809606094,0.65735961754367,9.19145756227364,0.28345196353818763,,
1.4657735068831488,0.574725398459906,8.875157796069209,0.31472797740622815,,
1.5665477906700578,0.5674423050857893,9.730389430795862,0.34853546433019605,,
1.8976373609894972,0.6471802071804867,9.061347055339027,0.28406758102872637,,
1.5976583632287285,0.5607386201578181,10.162322558852505,0.3680008713805631,,
1.647247780325399,0.5990882611034313,9.179252299637188,0.31146616874184263,,
1.9716456106526172,0.6597234404410914,9.060142358550605,0.27848229611287767,,
1.1097941551138337,0.48972840620346575,9.254689185424612,0.3870422560509736,,
1.6723138606829802,0.6015823619994082,9.241821921315688,0.3121808772800679,,
1.6925251876582832,0.5919131062040136,9.661603787965692,0.33140674934097447,,
1.0602104151167664,0.47176137931138257,9.527463482314943,0.41378621470462673,,
1.479563890147886,0.5622276743488974,9.361367210725016,0.3389672321598766,,
1.4625253481289495,0.5635938063779687,9.208756173503806,0.3327976834081419,,
1.7861249986007124,0.5991467477846495,9.95119947760079,0.33681887036792435,,
1.881247882566863,0.6498359814856787,8.909811388582767,0.2782771541300715,,
1.6428377920751414,0.5852490973856643,9.592751084057717,0.33297748193292365,,
1.568367446784237,0.5564186923172408,10.131515020507731,0.3698539241575282,,
1.3232964661170261,0.518804131892183,9.832869964735934,0.3862733788012601,,
1.0798924563408057,0.48407937699111314,9.216740098950764,0.3902421152193986,,
1.7702902867958306,0.600119166962746,9.83104053248416,0.3323093439939517,,
1.4307439333274308,0.5499895490363292,9.459823525027522,0.3502965893065582,,
1.310529374837167,0.5255829188534784,9.48842809162447,0.36825057830779345,,
1.587498295497028,0.5813841895582726,9.393270499448429,0.32850747351366427,,
1.4898088942762002,0.5678905886546777,9.239132927762455,0.33124137058326136,,
1.7503399866168332,0.6115617124658648,9.359913471602237,0.3107346069846988,,
1.382264440543867,0.5495718079216775,9.15318497948761,0.3396205943136105,,
1.6067582204364608,0.5761973565220919,9.679167448915745,0.34132504290810234,,
1.034021594567468,0.47883072426468415,9.019772545043752,0.38670829593026096,,
1.464434821522152,0.5514008530929471,9.63308018512674,0.3555419985076385,,
1.9694310869230083,0.64163661488961,9.567368608965936,0.3021485203238584,,
1.684196069169647,0.5891809683401962,9.703428840449993,0.33438789817841014,,
1.8362460531328382,0.6275467263755219,9.325427159375174,0.30151045321177783,,
1.9334103534482767,0.6383418200493598,9.489589813428877,0.3013440621190136,,
1.6000353556486522,0.5830755920847911,9.412605371117955,0.32817618555166617,,
1.436546144342452,0.5502540855698537,9.489056332437128,0.35116568454667213,,
1.1208529392403803,0.47732473798943986,9.838995116281197,0.4214978329644174,,
1.2492285664606708,0.49803066492055437,10.073020881186514,0.4124723916214821,,
1.0424274167789243,0.46079243827082633,9.818951925529309,0.43646190958419356,,
1.2355777007447197,0.48485803622726137,10.511649249970683,0.4418643078999276,,
1.0313352721639442,0.48017977283693575,8.945860943248857,0.3825678447543054,,
0.9148185548109411,0.4739398894337651,8.145512875201275,0.35508108743980005,,
1.4692268427070165,0.5615957097635194,9.316896846431279,0.33780629479220703,,
1.1891593468738622,0.49310507991017044,9.781176511193143,0.4051549024901253,,
1.4936580018213488,0.5640417358229792,9.389850648294116,0.33883163789870346,,
1.7202613740434802,0.5995596915770802,9.57104985882202,0.32408081696204427,,
1.0314941517097849,0.46861037625763186,9.394484713562173,0.41116474653700136,,
1.9738930917066082,0.6546832466734155,9.210668836021679,0.2852207729981067,,
1.515575775655632,0.577849740627005,9.077741372035973,0.31984865461733325,,
1.1060844838817612,0.47701663102757663,9.721902339345839,0.4169815557227058,,
0.9772708366470647,0.4635021853534238,9.097904260232808,0.4034595831724872,,
2.0040341404037094,0.6509009320524923,9.460309059695813,0.2944916848190544,,
1.008344552735335,0.46951160316102,9.148424178574093,0.4001214764750068,,
1.2735950160354261,0.517891139543698,9.49695510179961,0.37425865579473083,,
1.6746240012556866,0.570790702672808,10.28000973776029,0.3653958766990853,,
1.28833419707958,0.5100548110162824,9.904323879375445,0.39589895468709596,,
1.9238938711587403,0.6436034168697733,9.289116820317332,0.29266983279827397,,
1.5705686082173782,0.5716157969144265,9.613432115075362,0.3418839626538676,,
1.5558129468753117,0.5839578850102881,9.124820352932176,0.31797216261953015,,
1.5901609602784688,0.5753941961480253,9.605945730230594,0.3393116116476705,,
1.8503882922523966,0.638178396115237,9.086751915499887,0.2889746500754276,,
1.378610974737981,0.5325192026584025,9.72302004293341,0.371919047440127,,
1.4946941231085493,0.5544368072552218,9.724744832493458,0.35677966776930786,,
1.3211771376284023,0.5199150101682046,9.775215348788302,0.3832412409005641,,
1.6733368006131126,0.5953047660050332,9.443535971466241,0.3222475317704994,,
1.8325283776835335,0.6197816038523286,9.54120750873224,0.31226062113567155,,
1.4065044949606307,0.5581899299006288,9.028323777826762,0.3297928833574528,,
1.2525925886245928,0.5158057994310755,9.416020423001145,0.3727579218382895,,
1.709638135170753,0.6014362581920807,9.452680508930825,0.3191625465426239,,
1.9677380579349413,0.642389960529357,9.536736669616657,0.3008437709461437,,
1.2468435652161678,0.5234326994292986,9.101652788169588,0.35534646258226,,
1.376766343915965,0.5198978165044335,10.187186324940013,0.3988161046451898,,
1.5387621428844664,0.5665809685698491,9.586885132150828,0.3440990822621012,,
1.7823142269465475,0.6150401296719934,9.423394288372968,0.31095963399260185,,
1.4190968693326047,0.5481722050257152,9.445131651651618,0.3509731784054366,,
1.4137371136740098,0.5563154860105776,9.136005578441662,0.33474397211108875,,
1.4853473020217085,0.5673929759533578,9.227628401961407,0.33114373974666933,,
1.595306168260374,0.5855249985115285,9.306430893363393,0.3231917681246102,,
1.5742553291806358,0.5706368269295233,9.669089398127815,0.34440859953491965,,
1.4678816710213822,0.5500910961073785,9.701788716783751,0.35887266707660237,,
1.2637291105029194,0.5071380865725322,9.827239264484579,0.3952814690536424,,
1.2746024284484916,0.5118979310865069,9.728323158060254,0.38767589320221413,,
1.1904321611232753,0.49876244651560053,9.570776045909483,0.39211167697403465,,
1.3013344082314144,0.5058950932152031,10.16946192036788,0.4095628312905239,,
1.8448116878939793,0.6255799953237232,9.427929626659216,0.30571580622968314,,
1.5509688752758877,0.5776199978674681,9.297124291225991,0.32744504303236066,,
1.7580199283731066,0.5884222955104657,10.154897627722082,0.34995686449789404,,
1.8384121025522924,0.6296044817722519,9.275498176193661,0.29893378708140556,,
1.17658434381408,0.4967232346797225,9.537270728416175,0.3924694441930583,,
1.2970164245699762,0.5157595234972387,9.751714084064243,0.38555161919513203,,
1.5430157842888874,0.562730985959389,9.74537836199816,0.3520713840266244,,
1.6283357838933785,0.5935842890158028,9.242919434610648,0.3165581104766042,,
1.8854398521997238,0.6420420472656277,9.147780523160959,0.28905983123295753,,
1.2689473477631534,0.5075189834390889,9.853012078954034,0.39596920912569517,,
1.6361368673279684,0.5897333808296391,9.408885955965781,0.32423004198803446,,
1.9207374240054256,0.6394848686933301,9.393716484433783,0.2978330167070182,,
1.8940251989396555,0.6460034891266714,9.077077032139522,0.2850797316269003,,
1.1121850615908944,0.4862630480589039,9.407289670036471,0.3960592613361864,,
1.3861057558429326,0.5262349776914097,10.010757472362105,0.3872613257687936,,
1.486882967154449,0.5524744103936006,9.742769949871244,0.358730845242284,,
1.4460268435305157,0.5446437051091546,9.749478228161568,0.36430640237971496,,
1.7350719662259368,0.5951425992698864,9.797277600496308,0.33404833179337584,,
1.430496305731768,0.5474256419078068,9.5469899117996,0.35512342575119776,,
1.560875351017352,0.5663214635713023,9.733570407353264,0.34935777834943377,,
1.26179525974371,0.5052034137540162,9.887496304685346,0.39919288444736345,,
1.1482769056051847,0.4764714338533217,10.11586184458742,0.4336581309017001,,
1.8186221857959306,0.6309227869023318,9.13734566379776,0.2939755473631348,,
1.9053983318796113,0.6480479511998626,9.07405677931022,0.2840631718570079,,
1.5198840033315772,0.5750141046976205,9.193554273529278,0.3254387930743673,,
1.8864162643163753,0.6249877349660646,9.65883036040306,0.31330086398014345,,
1.135071357344025,0.4862601522286591,9.600985128104732,0.4038482520238979,,
1.9891437784524741,0.6596379608527243,9.142919383779445,0.2809950301929194,,
1.8462736458167466,0.6167600966113642,9.707190008291231,0.3191408287470565,,
1.5060822234178328,0.5783672291809232,9.00474301849416,0.31707308970946463,,
1.616194964400231,0.5863900901938578,9.400490187916837,0.32585551896017473,,
1.8927937289071417,0.6395411172488195,9.255424479537039,0.2935409439995116,,
1.2633258330305626,0.5175577179889496,9.432521285679599,0.3720697390796103,,
1.2701848136258949,0.5093551916522296,9.791639992059013,0.3921241028493494,,
1.461815714571151,0.5564177247852863,9.443233093255749,0.3455221379129954,,
1.0217151710492276,0.47662697013060285,8.995029891451875,0.38757672520760494,,
1.1444105078281839,0.48526683873065146,9.719649493140288,0.4094943458401894,,
1.9084762295422169,0.644125476455182,9.199745162277802,0.28968952471215215,,
1.435897479219154,0.5376922608335546,9.933124012591971,0.37589276210589057,,
1.4521244677783822,0.5538210836591018,9.46879836979925,0.3481060187728214,,
